지역,단지명,면적구간,연월,거래건수,중앙값_만원,최저가_만원,최고가_만원
성남시 수정구,산성역포레스티아,67.9,2022-09,1,85000.0,85000,85000
성남시 수정구,산성역포레스티아,67.9,2022-12,1,78700.0,78700,78700
성남시 수정구,산성역포레스티아,67.9,2023-01,6,82250.0,78000,85000
성남시 수정구,산성역포레스티아,67.9,2023-02,3,85000.0,82000,85000
성남시 수정구,산성역포레스티아,67.9,2023-03,3,87000.0,83300,88000
성남시 수정구,산성역포레스티아,67.9,2023-04,5,85000.0,84300,87500
성남시 수정구,산성역포레스티아,67.9,2023-05,5,89300.0,53100,92000
성남시 수정구,산성역포레스티아,67.9,2023-06,1,92000.0,92000,92000
성남시 수정구,산성역포레스티아,67.9,2023-07,4,93000.0,92000,93900
성남시 수정구,산성역포레스티아,67.9,2023-08,1,95000.0,95000,95000
성남시 수정구,산성역포레스티아,67.9,2023-10,1,96000.0,96000,96000
성남시 수정구,산성역포레스티아,67.9,2024-02,1,91800.0,91800,91800
성남시 수정구,산성역포레스티아,67.9,2024-03,2,93400.0,91800,95000
성남시 수정구,산성역포레스티아,67.9,2024-04,3,95000.0,93000,96000
성남시 수정구,산성역포레스티아,67.9,2024-05,4,96750.0,95000,98700
성남시 수정구,산성역포레스티아,67.9,2024-06,3,100000.0,100000,100000
성남시 수정구,산성역포레스티아,67.9,2024-07,5,103000.0,100200,105000
성남시 수정구,산성역포레스티아,67.9,2024-08,1,110000.0,110000,110000
성남시 수정구,산성역포레스티아,67.9,2024-11,1,109500.0,109500,109500
성남시 수정구,산성역포레스티아,67.9,2025-03,5,106000.0,104000,110000
성남시 수정구,산성역포레스티아,67.9,2025-04,2,107750.0,107500,108000
성남시 수정구,산성역포레스티아,67.9,2025-05,2,109400.0,106000,112800
성남시 수정구,산성역포레스티아,67.9,2025-06,7,110000.0,108000,114800
성남시 수정구,산성역포레스티아,67.9,2025-07,3,115000.0,112000,116000
성남시 수정구,산성역포레스티아,67.9,2025-08,2,113100.0,111200,115000
성남시 수정구,산성역포레스티아,67.9,2025-09,9,117000.0,116000,120000
성남시 수정구,산성역포레스티아,67.9,2025-10,7,120000.0,110000,125700
성남시 수정구,산성역포레스티아,67.9,2025-12,1,132800.0,132800,132800
성남시 수정구,산성역포레스티아,67.9,2026-01,4,132900.0,132000,135000
성남시 수정구,산성역포레스티아,67.9,2026-02,1,135000.0,135000,135000
성남시 수정구,산성역포레스티아,67.9,2026-03,1,141200.0,141200,141200
성남시 수정구,산성역포레스티아,67.9,2026-04,7,134800.0,133000,140000
성남시 수정구,산성역포레스티아,67.9,2026-05,3,146000.0,133000,146000
성남시 수정구,산성역포레스티아,67.9,2026-06,4,148250.0,138000,150000
성남시 수정구,산성역포레스티아,67.9,2026-07,3,143000.0,136000,154000
성남시 수정구,산성역포레스티아,67.9,2026-08,1,150000.0,150000,150000
성남시 수정구,산성역포레스티아,75.0,2020-07,1,99200.0,99200,99200
성남시 수정구,산성역포레스티아,75.0,2020-12,1,110000.0,110000,110000
성남시 수정구,산성역포레스티아,75.0,2021-01,1,120000.0,120000,120000
성남시 수정구,산성역포레스티아,75.0,2021-02,2,120250.0,116500,124000
성남시 수정구,산성역포레스티아,75.0,2021-03,3,115000.0,114500,117000
성남시 수정구,산성역포레스티아,75.0,2021-04,1,114000.0,114000,114000
성남시 수정구,산성역포레스티아,75.0,2021-05,1,119000.0,119000,119000
성남시 수정구,산성역포레스티아,75.0,2021-06,4,118500.0,114500,120000
성남시 수정구,산성역포레스티아,75.0,2021-07,4,127100.0,114000,130000
성남시 수정구,산성역포레스티아,75.0,2021-08,1,133000.0,133000,133000
성남시 수정구,산성역포레스티아,75.0,2021-11,1,56010.0,56010,56010
성남시 수정구,산성역포레스티아,75.0,2021-12,2,123500.0,119000,128000
성남시 수정구,산성역포레스티아,75.0,2022-01,1,120950.0,120950,120950
성남시 수정구,산성역포레스티아,75.0,2022-02,2,122000.0,122000,122000
성남시 수정구,산성역포레스티아,75.0,2022-04,1,116000.0,116000,116000
성남시 수정구,산성역포레스티아,75.0,2022-08,4,98850.0,95000,116000
성남시 수정구,산성역포레스티아,75.0,2022-09,1,90000.0,90000,90000
성남시 수정구,산성역포레스티아,75.0,2022-10,2,81750.0,81000,82500
성남시 수정구,산성역포레스티아,75.0,2022-11,9,84000.0,81500,87000
성남시 수정구,산성역포레스티아,75.0,2022-12,3,85000.0,84800,85000
성남시 수정구,산성역포레스티아,75.0,2023-01,14,85000.0,60000,88000
성남시 수정구,산성역포레스티아,75.0,2023-02,17,89900.0,80000,94000
성남시 수정구,산성역포레스티아,75.0,2023-03,8,90000.0,87500,94000
성남시 수정구,산성역포레스티아,75.0,2023-04,9,93500.0,89000,95000
성남시 수정구,산성역포레스티아,75.0,2023-05,20,94000.0,89500,95000
성남시 수정구,산성역포레스티아,75.0,2023-06,12,96250.0,91500,100000
성남시 수정구,산성역포레스티아,75.0,2023-07,8,98000.0,94500,100300
성남시 수정구,산성역포레스티아,75.0,2023-08,12,100000.0,90000,105000
성남시 수정구,산성역포레스티아,75.0,2023-09,5,100000.0,97500,104000
성남시 수정구,산성역포레스티아,75.0,2023-10,1,102900.0,102900,102900
성남시 수정구,산성역포레스티아,75.0,2023-11,6,97000.0,95500,100000
성남시 수정구,산성역포레스티아,75.0,2023-12,7,97000.0,94000,102000
성남시 수정구,산성역포레스티아,75.0,2024-01,7,97000.0,94000,102000
성남시 수정구,산성역포레스티아,75.0,2024-02,9,99500.0,70200,101000
성남시 수정구,산성역포레스티아,75.0,2024-03,12,99750.0,93000,104000
성남시 수정구,산성역포레스티아,75.0,2024-04,6,101250.0,100000,104000
성남시 수정구,산성역포레스티아,75.0,2024-05,19,102000.0,94500,106000
성남시 수정구,산성역포레스티아,75.0,2024-06,31,104800.0,94000,110000
성남시 수정구,산성역포레스티아,75.0,2024-07,12,108500.0,77000,112000
성남시 수정구,산성역포레스티아,75.0,2024-08,12,114500.0,105000,116300
성남시 수정구,산성역포레스티아,75.0,2024-09,1,115000.0,115000,115000
성남시 수정구,산성역포레스티아,75.0,2024-10,2,114250.0,114000,114500
성남시 수정구,산성역포레스티아,75.0,2024-11,2,114600.0,114500,114700
성남시 수정구,산성역포레스티아,75.0,2024-12,1,112800.0,112800,112800
성남시 수정구,산성역포레스티아,75.0,2025-01,4,107500.0,80000,111000
성남시 수정구,산성역포레스티아,75.0,2025-02,14,113000.0,103000,117500
성남시 수정구,산성역포레스티아,75.0,2025-03,11,114000.0,109700,119500
성남시 수정구,산성역포레스티아,75.0,2025-04,12,115000.0,110500,119500
성남시 수정구,산성역포레스티아,75.0,2025-05,19,114800.0,111000,119500
성남시 수정구,산성역포레스티아,75.0,2025-06,32,116400.0,83000,125000
성남시 수정구,산성역포레스티아,75.0,2025-07,11,120000.0,116600,125000
성남시 수정구,산성역포레스티아,75.0,2025-08,9,122500.0,115000,125000
성남시 수정구,산성역포레스티아,75.0,2025-09,32,125000.0,113000,134000
성남시 수정구,산성역포레스티아,75.0,2025-10,22,129500.0,118000,135000
성남시 수정구,산성역포레스티아,75.0,2025-11,2,133250.0,131500,135000
성남시 수정구,산성역포레스티아,75.0,2025-12,4,137750.0,128000,144000
성남시 수정구,산성역포레스티아,75.0,2026-01,10,140500.0,118000,145000
성남시 수정구,산성역포레스티아,75.0,2026-02,9,144900.0,140000,149000
성남시 수정구,산성역포레스티아,75.0,2026-03,6,149000.0,141000,152700
성남시 수정구,산성역포레스티아,75.0,2026-04,13,143000.0,135000,148000
성남시 수정구,산성역포레스티아,75.0,2026-05,12,145000.0,143000,149500
성남시 수정구,산성역포레스티아,75.0,2026-06,7,150000.0,147500,152000
성남시 수정구,산성역포레스티아,75.0,2026-07,13,151000.0,141500,160000
성남시 수정구,산성역포레스티아,75.0,2026-08,5,160000.0,148000,161000
성남시 수정구,산성역포레스티아,75.0,2026-09,1,156500.0,156500,156500
성남시 수정구,산성역포레스티아,84.8,2023-06,1,125000.0,125000,125000
성남시 수정구,산성역포레스티아,84.8,2023-07,1,128000.0,128000,128000
성남시 수정구,산성역포레스티아,84.8,2023-09,1,125000.0,125000,125000
성남시 수정구,산성역포레스티아,84.8,2024-04,1,137000.0,137000,137000
성남시 수정구,산성역포레스티아,84.8,2024-09,1,140000.0,140000,140000
성남시 수정구,산성역포레스티아,84.8,2025-08,1,148000.0,148000,148000
성남시 수정구,산성역포레스티아,84.9,2020-09,1,120000.0,120000,120000
성남시 수정구,산성역포레스티아,84.9,2020-11,1,127000.0,127000,127000
성남시 수정구,산성역포레스티아,84.9,2020-12,1,127000.0,127000,127000
성남시 수정구,산성역포레스티아,84.9,2021-01,1,141000.0,141000,141000
성남시 수정구,산성역포레스티아,84.9,2021-03,1,127500.0,127500,127500
성남시 수정구,산성역포레스티아,84.9,2021-05,2,132500.0,130000,135000
성남시 수정구,산성역포레스티아,84.9,2021-07,2,133500.0,133000,134000
성남시 수정구,산성역포레스티아,84.9,2021-08,1,135000.0,135000,135000
성남시 수정구,산성역포레스티아,84.9,2021-09,1,132000.0,132000,132000
성남시 수정구,산성역포레스티아,84.9,2021-10,1,144500.0,144500,144500
성남시 수정구,산성역포레스티아,84.9,2022-02,1,170000.0,170000,170000
성남시 수정구,산성역포레스티아,84.9,2022-06,1,125000.0,125000,125000
성남시 수정구,산성역포레스티아,84.9,2022-09,2,103500.0,103500,103500
성남시 수정구,산성역포레스티아,84.9,2022-10,1,97500.0,97500,97500
성남시 수정구,산성역포레스티아,84.9,2023-01,2,95000.0,94000,96000
성남시 수정구,산성역포레스티아,84.9,2023-02,6,99500.0,96500,105000
성남시 수정구,산성역포레스티아,84.9,2023-03,2,98500.0,97000,100000
성남시 수정구,산성역포레스티아,84.9,2023-04,4,100250.0,98500,107500
성남시 수정구,산성역포레스티아,84.9,2023-05,3,106000.0,104700,107500
성남시 수정구,산성역포레스티아,84.9,2023-06,6,104600.0,75000,112000
성남시 수정구,산성역포레스티아,84.9,2023-07,4,107500.0,106000,115000
성남시 수정구,산성역포레스티아,84.9,2023-08,4,118500.0,118000,120000
성남시 수정구,산성역포레스티아,84.9,2023-10,1,108500.0,108500,108500
성남시 수정구,산성역포레스티아,84.9,2023-11,5,115000.0,110000,120000
성남시 수정구,산성역포레스티아,84.9,2023-12,1,111500.0,111500,111500
성남시 수정구,산성역포레스티아,84.9,2024-01,4,111500.0,110000,115000
성남시 수정구,산성역포레스티아,84.9,2024-03,2,113150.0,113000,113300
성남시 수정구,산성역포레스티아,84.9,2024-04,2,114400.0,113800,115000
성남시 수정구,산성역포레스티아,84.9,2024-05,2,115400.0,114800,116000
성남시 수정구,산성역포레스티아,84.9,2024-06,8,113750.0,108500,120000
성남시 수정구,산성역포레스티아,84.9,2024-07,6,117500.0,110600,165000
성남시 수정구,산성역포레스티아,84.9,2024-08,2,125000.0,119000,131000
성남시 수정구,산성역포레스티아,84.9,2024-10,1,121000.0,121000,121000
성남시 수정구,산성역포레스티아,84.9,2024-12,1,127500.0,127500,127500
성남시 수정구,산성역포레스티아,84.9,2025-01,1,124000.0,124000,124000
성남시 수정구,산성역포레스티아,84.9,2025-02,2,123500.0,122000,125000
성남시 수정구,산성역포레스티아,84.9,2025-03,3,123500.0,120000,124000
성남시 수정구,산성역포레스티아,84.9,2025-04,5,124000.0,123500,133000
성남시 수정구,산성역포레스티아,84.9,2025-05,3,124500.0,123000,127000
성남시 수정구,산성역포레스티아,84.9,2025-06,4,127000.0,123000,131900
성남시 수정구,산성역포레스티아,84.9,2025-07,2,132000.0,129000,135000
성남시 수정구,산성역포레스티아,84.9,2025-08,3,125000.0,104000,127500
성남시 수정구,산성역포레스티아,84.9,2025-09,6,136850.0,128500,141000
성남시 수정구,산성역포레스티아,84.9,2025-10,5,137000.0,134700,143000
성남시 수정구,산성역포레스티아,84.9,2025-11,1,140000.0,140000,140000
성남시 수정구,산성역포레스티아,84.9,2025-12,4,137250.0,133500,171000
성남시 수정구,산성역포레스티아,84.9,2026-01,3,147000.0,139800,148000
성남시 수정구,산성역포레스티아,84.9,2026-02,3,150000.0,145000,152000
성남시 수정구,산성역포레스티아,84.9,2026-03,2,151500.0,150000,153000
성남시 수정구,산성역포레스티아,84.9,2026-04,4,152000.0,110100,155000
성남시 수정구,산성역포레스티아,84.9,2026-05,7,152000.0,149000,155000
성남시 수정구,산성역포레스티아,84.9,2026-06,6,159000.0,149000,170000
성남시 수정구,산성역포레스티아,84.9,2026-07,2,158750.0,157500,160000
성남시 수정구,산성역포레스티아,85.0,2021-01,1,133000.0,133000,133000
성남시 수정구,산성역포레스티아,85.0,2021-04,1,133500.0,133500,133500
성남시 수정구,산성역포레스티아,85.0,2021-06,1,135000.0,135000,135000
성남시 수정구,산성역포레스티아,85.0,2021-07,1,140000.0,140000,140000
성남시 수정구,산성역포레스티아,85.0,2021-08,1,141300.0,141300,141300
성남시 수정구,산성역포레스티아,85.0,2022-04,1,83000.0,83000,83000
성남시 수정구,산성역포레스티아,85.0,2022-07,1,120000.0,120000,120000
성남시 수정구,산성역포레스티아,85.0,2022-09,1,110000.0,110000,110000
성남시 수정구,산성역포레스티아,85.0,2022-11,2,91000.0,91000,91000
성남시 수정구,산성역포레스티아,85.0,2023-01,1,102000.0,102000,102000
성남시 수정구,산성역포레스티아,85.0,2023-02,1,100000.0,100000,100000
성남시 수정구,산성역포레스티아,85.0,2023-03,3,103000.0,97200,104500
성남시 수정구,산성역포레스티아,85.0,2023-04,1,103000.0,103000,103000
성남시 수정구,산성역포레스티아,85.0,2023-05,3,105800.0,103800,107000
성남시 수정구,산성역포레스티아,85.0,2023-06,2,110000.0,109000,111000
성남시 수정구,산성역포레스티아,85.0,2023-07,2,116500.0,113000,120000
성남시 수정구,산성역포레스티아,85.0,2023-08,2,132000.0,114000,150000
성남시 수정구,산성역포레스티아,85.0,2023-09,1,114500.0,114500,114500
성남시 수정구,산성역포레스티아,85.0,2024-01,2,115250.0,114500,116000
성남시 수정구,산성역포레스티아,85.0,2024-04,2,114250.0,114000,114500
성남시 수정구,산성역포레스티아,85.0,2024-05,3,115000.0,113700,115000
성남시 수정구,산성역포레스티아,85.0,2024-06,4,115500.0,115000,117000
성남시 수정구,산성역포레스티아,85.0,2024-07,3,120000.0,100000,125000
성남시 수정구,산성역포레스티아,85.0,2024-08,1,122000.0,122000,122000
성남시 수정구,산성역포레스티아,85.0,2025-03,1,130000.0,130000,130000
성남시 수정구,산성역포레스티아,85.0,2025-04,1,132000.0,132000,132000
